"tcs_no","main","midblock_route","side_one_route","side_two_route","activation_date","latitude","longitude","count_date","peak_eight_hr_vehicle_volume","peak_eight_hr_pedestrian_volume"
1422," BLACK CREEK DR ",""," EGLINTON AVE W ","",1982-04-10T00:00:00.0000000,43.68839,-79.48285,2013-03-27T00:00:00.0000000,27273,352
1423," NEILSON RD ",""," MILITARY TRL ","",1982-10-06T00:00:00.0000000,43.78799,-79.20834,2018-01-31T00:00:00.0000000,10570,284
1424," ALBION RD ",""," ARMEL CRT "," PRIVATE ACCESS ",1982-06-15T00:00:00.0000000,43.72135,-79.54575,2016-05-25T00:00:00.0000000,18787,572
1425," QUEEN ST W ",""," BROCK AVE ","",1982-06-16T00:00:00.0000000,43.64149,-79.43236,2012-02-21T00:00:00.0000000,8149,2065
1426," COLLEGE ST ",""," CLINTON ST ","",1982-06-17T00:00:00.0000000,43.65526,-79.41387,2017-01-14T00:00:00.0000000,7251,3612
1427," SHEPPARD AVE W ",""," SENTINEL RD ","",1982-06-17T00:00:00.0000000,43.7437,-79.49182,2018-01-16T00:00:00.0000000,14646,658
1428," ANNETTE ST ",""," CLENDENAN AVE ","",1982-06-23T00:00:00.0000000,43.66225,-79.47222,2012-05-10T00:00:00.0000000,9181,2042
1429," PHARMACY AVE ",""," GORDON BAKER RD "," GLENDINNING AVE ",1982-05-08T00:00:00.0000000,43.81179,-79.33424,2016-09-01T00:00:00.0000000,13107,490
1430," KIPLING AVE ",""," JOHN GARLAND BLVD ","",1982-05-08T00:00:00.0000000,43.73555,-79.57829,2014-12-11T00:00:00.0000000,8821,258
1431," FINCH AVE E ",""," MIDDLEFIELD RD ","",1982-08-17T00:00:00.0000000,43.8099,-79.25768,2014-09-15T00:00:00.0000000,19443,458
1432," BRIMLEY RD ",""," ALEXMUIR BLVD "," BRIMWOOD BLVD ",1982-10-08T00:00:00.0000000,43.8110657,-79.27973,2016-12-14T00:00:00.0000000,14101,334
1433," PORT UNION RD ",""," FANFARE AVE "," LAWSON RD ",1982-08-31T00:00:00.0000000,43.78972,-79.14091,2018-01-23T00:00:00.0000000,11914,310
1434," WESTON RD ",""," NORTHLAND AVE "," PRIVATE ACCESS ",1982-09-13T00:00:00.0000000,43.67895,-79.47408,2015-04-22T00:00:00.0000000,16934,446
1435," SHEPPARD AVE E ",""," SHORTING RD ","",1982-09-14T00:00:00.0000000,43.79175,-79.24896,2012-02-22T00:00:00.0000000,12529,659
1436," SHEPPARD AVE E ",""," GLEN WATFORD DR "," PRIVATE ACCESS ",1982-09-21T00:00:00.0000000,43.78594,-79.27602,2012-03-01T00:00:00.0000000,15262,459
1437," LAWRENCE AVE W ",""," BOLINGBROKE RD "," PRIVATE ACCESS ",1982-08-10T00:00:00.0000000,43.71503,-79.44947,2011-07-27T00:00:00.0000000,14517,747
1438," BLACK CREEK DR ",""," PHOTOGRAPHY DR "," PRIVATE ACCESS ",1982-08-10T00:00:00.0000000,43.68598,-79.48171,2010-07-14T00:00:00.0000000,15782,280
1439," ROYAL YORK RD ",""," LA ROSE AVE ","",1982-10-18T00:00:00.0000000,43.68417,-79.52739,2016-04-21T00:00:00.0000000,13105,814
1440," CARLINGVIEW DR ",""," INTERNATIONAL BLVD "," RENFORTH DR ",1971-03-06T00:00:00.0000000,43.6768646,-79.5910645,2017-01-07T00:00:00.0000000,4726,16
1441," LOWER SHERBOURNE ST ",""," THE ESPLANADE ","",1982-07-12T00:00:00.0000000,43.64906,-79.36728,2008-02-27T00:00:00.0000000,6830,2825
1442," LAWRENCE AVE W ",""," DUVAL DR "," PRIVATE ACCESS ",1982-04-11T00:00:00.0000000,43.70977,-79.47455,2011-08-04T00:00:00.0000000,19325,1220
1443," LAWRENCE AVE E ",""," BROCKLEY DR ","",1982-11-11T00:00:00.0000000,43.75208,-79.26244,2011-02-23T00:00:00.0000000,19480,845
1444," SHEPPARD AVE E "," 185m WEST OF "," KENNEDY RD "," PRIVATE ACCESS ",1982-10-11T00:00:00.0000000,43.7828,-79.29049,2014-04-02T00:00:00.0000000,14814,654
1446," MOUNT PLEASANT RD ",""," ERSKINE AVE ","",1982-11-25T00:00:00.0000000,43.71263,-79.39174,2017-01-17T00:00:00.0000000,14423,774
1447," VICTORIA PARK AVE ",""," DENTON AVE ","",1982-01-12T00:00:00.0000000,43.69289,-79.28899,2012-07-05T00:00:00.0000000,9991,1780
1449," DUFFERIN ST ",""," LIBERTY ST "," PRIVATE ACCESS ",1983-04-21T00:00:00.0000000,43.63711,-79.42664,2016-04-25T00:00:00.0000000,6472,388
1450," KEELE ST ",""," MURRAY ROSS PKWY "," PRIVATE ACCESS ",1982-11-24T00:00:00.0000000,43.7673,-79.49199,2016-02-23T00:00:00.0000000,20535,148
1451," YORKDALE RD ",""," 401 W ALLEN YORKDALE RAMP "," PRIVATE ACCESS ",1968-03-07T00:00:00.0000000,43.72758,-79.44946,2017-12-06T00:00:00.0000000,17906,44
1452," LAWRENCE AVE E ",""," CENTENNIAL RD ","",1983-01-26T00:00:00.0000000,43.7773628,-79.14653,2014-02-25T00:00:00.0000000,7620,166
1453," SHEPPARD AVE E ",""," PARKWAY FOREST DR "," PRIVATE ACCESS ",1983-01-27T00:00:00.0000000,43.77588,-79.34371,2013-06-06T00:00:00.0000000,27870,1480
1454," FINCH AVE E ",""," SKYMARK DR "," PRIVATE ACCESS ",1983-10-02T00:00:00.0000000,43.79318,-79.35227,2010-10-25T00:00:00.0000000,18583,768
1455," WYNFORD DR ",""," CONCORDE PL "," WYNFORD HEIGHTS CRES ",1983-03-23T00:00:00.0000000,43.72736,-79.32777,2014-07-08T00:00:00.0000000,10717,723
1456," LAKE SHORE BLVD W ",""," COLBORNE LODGE DR ","",1983-11-05T00:00:00.0000000,43.6378632,-79.45897,2014-12-03T00:00:00.0000000,37223,56
1457," BAY ST ",""," ST JOSEPH ST ","",1983-05-25T00:00:00.0000000,43.66565,-79.3877,2014-11-12T00:00:00.0000000,10757,6083
1458," SHERBOURNE ST ",""," HOWARD ST ","",1983-05-26T00:00:00.0000000,43.67129,-79.37642,2012-02-08T00:00:00.0000000,8808,2765
1459," FINCH AVE W ",""," WESTMORE DR ","",1983-06-30T00:00:00.0000000,43.73469,-79.60102,2009-12-02T00:00:00.0000000,13622,461
1460," QUEEN ST W "," 70m WEST OF "," YONGE ST ","",1983-03-08T00:00:00.0000000,43.65226,-79.38012,2010-06-16T00:00:00.0000000,7394,5027
1461," QUEEN ST W ",""," JOHN ST ","",1983-07-21T00:00:00.0000000,43.64992,-79.39113,2017-06-14T00:00:00.0000000,9183,24081
1462," WYNFORD DR ",""," EGLINTON E ST DENNIS RAMP "," PRIVATE ACCESS ",1983-04-08T00:00:00.0000000,43.7236824,-79.32473,2016-08-16T00:00:00.0000000,10572,366
1463," WYNFORD DR ",""," EGLINTON W WYNFORD DR RAMP "," PRIVATE ACCESS ",1983-04-08T00:00:00.0000000,43.72521,-79.326,2010-11-16T00:00:00.0000000,10044,205
1464," EGLINTON AVE E ",""," ST DENNIS EGLINTON E RAMP ","",1983-04-08T00:00:00.0000000,43.7247772,-79.32385,2004-03-22T00:00:00.0000000,30654,13
1465," PHARMACY AVE ",""," PINEMEADOW BLVD "," CORINTHIAN BLVD ",1983-12-09T00:00:00.0000000,43.79281,-79.32496,2018-02-06T00:00:00.0000000,11486,724
1466," ROYAL YORK RD ",""," NORSEMAN ST ","",1983-09-15T00:00:00.0000000,43.63697,-79.50705,2016-05-03T00:00:00.0000000,11662,549
1467," STEELES AVE W ",""," CACTUS AVE "," PALM GATE BLVD ",1983-07-09T00:00:00.0000000,43.79445,-79.43654,2013-07-22T00:00:00.0000000,21076,1237
1468," LAWRENCE AVE E ",""," FORTUNE GT ","",1983-08-11T00:00:00.0000000,43.76101,-79.2197952,2011-03-08T00:00:00.0000000,16769,260
1469," WARDEN AVE ",""," TOWER DR ","",1983-10-14T00:00:00.0000000,43.75439,-79.2983856,2015-05-05T00:00:00.0000000,19205,240
1470," ROGERS RD ",""," OLD WESTON RD "," WATT AVE ",1958-01-31T00:00:00.0000000,43.68184,-79.46787,2012-11-15T00:00:00.0000000,12624,1239
1471," OLD KINGSTON RD ",""," MILITARY TRL ","",1983-11-30T00:00:00.0000000,43.78191,-79.173,2011-04-13T00:00:00.0000000,6116,39
1472," JANE ST "," 70m NORTH OF "," WILLIAM CRAGG DR "," PRIVATE ACCESS ",1983-12-15T00:00:00.0000000,43.72299,-79.50912,2011-12-20T00:00:00.0000000,18389,1040
1473," SHEPPARD AVE E ",""," BRECKON GT "," BRENYON WAY ",1983-01-12T00:00:00.0000000,43.80053,-79.2069,2014-04-03T00:00:00.0000000,9751,292
1474," NEILSON RD ",""," BERNER TRL "," WICKSON TRL ",1984-02-15T00:00:00.0000000,43.80208,-79.21777,2018-01-25T00:00:00.0000000,15384,266
1475," DANFORTH AVE ",""," WOODINGTON AVE ","",1984-01-02T00:00:00.0000000,43.68396,-79.32086,2015-05-07T00:00:00.0000000,10390,3336
1476," YORKDALE RD "," 335m EAST OF "," DUFFERIN ST ","",1983-08-12T00:00:00.0000000,43.72826,-79.45395,2007-12-03T00:00:00.0000000,14052,0
1477," WILSON AVE ",""," ALLINGHAM GDNS "," PRIVATE ACCESS ",1984-12-04T00:00:00.0000000,43.7356,-79.44266,2016-04-21T00:00:00.0000000,19315,389
1478," BAY ST "," 12m NORTH OF "," HAGERMAN ST ","",1984-03-28T00:00:00.0000000,43.65436,-79.38319,2011-05-09T00:00:00.0000000,9560,1864
1479," BLOOR ST W ",""," DURIE ST ","",1984-03-27T00:00:00.0000000,43.65054,-79.47906,2017-01-12T00:00:00.0000000,11171,3690
1480," CHURCH ST ",""," ALEXANDER ST ","",1984-06-27T00:00:00.0000000,43.66371,-79.38007,2016-04-27T00:00:00.0000000,8532,5265
1481," EGLINTON AVE W ",""," COMMERCE BLVD "," PRIVATE ACCESS ",1986-07-08T00:00:00.0000000,43.66244,-79.59128,2012-03-22T00:00:00.0000000,16274,185
1482," QUEENS PARK CRES W ",""," HOSKIN AVE ","",1985-04-29T00:00:00.0000000,43.66506,-79.39397,2015-12-08T00:00:00.0000000,12836,4643
1483," EGLINTON AVE W ",""," EXPLORER DR ","",1985-09-25T00:00:00.0000000,43.65977,-79.59417,2014-12-10T00:00:00.0000000,14580,40
1484," EGLINTON AVE W ",""," CENTENNIAL PARK BLVD "," ORBITOR DR ",1988-07-01T00:00:00.0000000,43.65587,-79.59843,2012-03-22T00:00:00.0000000,17983,128
1485," MCCOWAN RD ",""," TRITON RD ","",1985-03-22T00:00:00.0000000,43.77555,-79.25266,2015-04-29T00:00:00.0000000,19540,233
1486," STEELES AVE W ",""," MARTIN GROVE RD ","",1985-12-16T00:00:00.0000000,43.75789,-79.60344,2016-02-29T00:00:00.0000000,23808,719
1487," STEELES AVE W ",""," 400 S STEELES AVE W RAMP "," PRIVATE ACCESS ",1985-09-19T00:00:00.0000000,43.7720337,-79.53799,2014-11-22T00:00:00.0000000,21412,75
1488," ADELAIDE ST W ",""," PORTLAND ST ","",1985-11-07T00:00:00.0000000,43.64575,-79.4006,2015-08-26T00:00:00.0000000,7345,2694
1489," WELLINGTON ST W ",""," JOHN ST ","",1985-08-14T00:00:00.0000000,43.64529,-79.38918,2009-04-23T00:00:00.0000000,10712,12944
1490," WARDEN AVE ",""," BAMBURGH CRCL ","",1984-01-08T00:00:00.0000000,43.81619,-79.32455,2014-11-15T00:00:00.0000000,17881,1166
1491," STEELES AVE E ",""," BRIMLEY RD ","",1985-03-10T00:00:00.0000000,43.8283,-79.28718,2015-05-02T00:00:00.0000000,19874,869
1492," STEELES AVE E ",""," MCCOWAN RD ","",1985-10-31T00:00:00.0000000,43.83107,-79.27516,2015-05-04T00:00:00.0000000,26842,1919
1493," MCCOWAN RD ",""," MCNICOLL AVE ","",1985-07-11T00:00:00.0000000,43.81797,-79.27199,2015-05-04T00:00:00.0000000,23517,612
1494," MIDLAND AVE ",""," SILVER STAR BLVD "," SOUTH SHIELDS AVE ",1985-11-14T00:00:00.0000000,43.80705,-79.28878,2016-12-14T00:00:00.0000000,13993,798
1495," YORK MILLS RD ",""," DVP S YORK MILLS W RAMP ","",1985-11-27T00:00:00.0000000,43.75796,-79.3372,2016-03-09T00:00:00.0000000,18874,30
1496," FINCH AVE W ",""," HUMBER COLLEGE BLVD ","",1985-12-19T00:00:00.0000000,43.7341,-79.60992,2010-11-24T00:00:00.0000000,17959,933
1497," AVENUE RD ",""," COLLEGE VIEW AVE ","",1985-11-29T00:00:00.0000000,43.70186,-79.40745,2012-06-26T00:00:00.0000000,11207,650
1498," COXWELL AVE ",""," GLEBEHOLME BLVD ","",1985-02-12T00:00:00.0000000,43.68582,-79.32462,2016-05-05T00:00:00.0000000,7344,1787
1499," MEADOWVALE RD ",""," DEAN PARK RD "," GENERATION BLVD ",1985-12-13T00:00:00.0000000,43.80425,-79.16877,2009-12-16T00:00:00.0000000,9227,391
1500," ISLINGTON AVE ",""," BEAUMONDE HEIGHTS DR "," PRIVATE ACCESS ",1985-12-12T00:00:00.0000000,43.74249,-79.56767,2014-04-29T00:00:00.0000000,12840,212
1501," CONSILIUM PL ",""," CORPORATE DR ","",1986-07-23T00:00:00.0000000,43.77978,-79.25125,2016-03-10T00:00:00.0000000,9144,298
1502," CORPORATE DR ",""," CORPORATE DR 401 C E RAMP "," PRIVATE ACCESS ",1986-07-07T00:00:00.0000000,43.77919,-79.2536,2016-03-09T00:00:00.0000000,7685,222
1503," STEELES AVE E ",""," KELVIN GROVE AVE "," PUTNAM GT ",1986-04-30T00:00:00.0000000,43.82248,-79.31228,2008-04-28T00:00:00.0000000,24852,337
1504," BIRCHMOUNT RD ",""," SANWOOD BLVD "," WINTERMUTE BLVD ",1986-04-06T00:00:00.0000000,43.81622,-79.31452,2016-12-07T00:00:00.0000000,11409,353
1505," KING ST W ",""," DUNN AVE ","",1986-07-29T00:00:00.0000000,43.63775,-79.43321,2017-05-17T00:00:00.0000000,9339,2582
1506," FINCH AVE W ",""," HUMBERLINE DR ","",1986-07-23T00:00:00.0000000,43.73507,-79.61786,2009-12-02T00:00:00.0000000,20162,280
1507," MCCOWAN RD ",""," COMMANDER BLVD "," PRIVATE ACCESS ",1987-01-21T00:00:00.0000000,43.79615,-79.26149,2015-04-30T00:00:00.0000000,19373,154
1508," DAVENPORT RD ",""," OSLER ST ","",1986-06-19T00:00:00.0000000,43.67044,-79.45962,2012-10-01T00:00:00.0000000,7965,811
1509," DANFORTH RD "," 18m SOUTH OF "," WINTER AVE ","",1996-05-14T00:00:00.0000000,43.72925,-79.25182,2016-05-26T00:00:00.0000000,10219,260
1510," BRIMLEY RD ",""," MCNICOLL AVE ","",1986-10-06T00:00:00.0000000,43.81569,-79.28182,2017-01-09T00:00:00.0000000,20273,191
1511," STEELES AVE W ",""," PETER KAISER GT "," ADESSO DR ",1986-08-14T00:00:00.0000000,43.77435,-79.52683,2014-03-26T00:00:00.0000000,22568,436
1512," FENMAR DR ",""," ORMONT DR ","",1986-08-27T00:00:00.0000000,43.7625351,-79.5561142,2009-11-30T00:00:00.0000000,8958,64
1513," CHESSWOOD DR ",""," STEEPROCK DR "," PRIVATE ACCESS ",1986-10-29T00:00:00.0000000,43.75724,-79.47506,2016-10-20T00:00:00.0000000,10601,211
1514," FAIRVIEW MALL DR ",""," FAIRVIEW MALL DR "," PRIVATE ACCESS ",1986-09-24T00:00:00.0000000,43.77971,-79.34265,2010-06-07T00:00:00.0000000,4746,147
1515," FAIRVIEW MALL DR ",""," FAIRVIEW MALL 404 S RAMP "," PRIVATE ACCESS ",1986-09-18T00:00:00.0000000,43.7786522,-79.3418,2011-02-23T00:00:00.0000000,17893,6
1516," BLOOR ST W ",""," AUKLAND RD ","",1986-11-13T00:00:00.0000000,43.64066,-79.54059,2011-05-25T00:00:00.0000000,14144,446
1517," SHEPPARD AVE E ",""," BUCHAN CRT "," PRIVATE ACCESS ",1986-09-25T00:00:00.0000000,43.77259,-79.35865,2014-03-19T00:00:00.0000000,17181,287
1518," SHUTER ST ",""," VICTORIA ST ","",1986-11-18T00:00:00.0000000,43.65432,-79.37874,2009-08-18T00:00:00.0000000,8842,6779
1519," MARTIN GROVE RD ",""," SILVERSTONE DR ","",1987-07-01T00:00:00.0000000,43.75092,-79.59859,2016-02-29T00:00:00.0000000,10308,536
1520," PHARMACY AVE ",""," COLLINGSBROOK BLVD "," CORINTHIAN BLVD ",1986-12-11T00:00:00.0000000,43.7894859,-79.32355,2018-02-06T00:00:00.0000000,10266,889
1521," BRIMLEY RD ",""," CHARTLAND BLVD S ","",1986-11-20T00:00:00.0000000,43.80143,-79.27468,2016-12-15T00:00:00.0000000,12694,262
1522," HARBORD ST ",""," MANNING AVE ","",1986-11-27T00:00:00.0000000,43.66055,-79.41466,2010-06-02T00:00:00.0000000,8675,2699
1523," SHEPPARD AVE W ",""," KODIAK CRES "," YUKON LANE ",1986-12-10T00:00:00.0000000,43.75196,-79.46724,2014-03-25T00:00:00.0000000,19689,163
1524," SIGNET DR ",""," ORMONT DR ","",1986-12-17T00:00:00.0000000,43.76574,-79.5412,2011-03-08T00:00:00.0000000,6517,162
1525," THE WEST MALL ",""," CIVIC CENTRE CRT "," PRIVATE ACCESS ",1986-12-23T00:00:00.0000000,43.64227,-79.56595,2012-05-17T00:00:00.0000000,7780,338
1526," PROGRESS AVE ",""," 401 C E PROGRESS AV RAMP "," PRIVATE ACCESS ",1986-12-17T00:00:00.0000000,43.7784462,-79.25919,2016-03-21T00:00:00.0000000,12688,115
1527," DANFORTH RD ",""," TRUDELLE ST ","",1987-01-30T00:00:00.0000000,43.73994,-79.24552,2016-05-26T00:00:00.0000000,12526,400
1528," OAKWOOD AVE ",""," JESMOND AVE ","",1987-01-28T00:00:00.0000000,43.68954,-79.4395447,2011-04-13T00:00:00.0000000,8685,796
1529," AVENUE RD ",""," MELROSE AVE ","",1987-01-15T00:00:00.0000000,43.72989,-79.41867,2012-04-12T00:00:00.0000000,22737,1380
1530," VICTORIA PARK AVE ",""," TEMPO AVE "," PRIVATE ACCESS ",1987-05-13T00:00:00.0000000,43.8064,-79.33733,2011-03-30T00:00:00.0000000,14126,505
1531," KINGSTON RD ",""," RYLANDER BLVD "," PRIVATE ACCESS ",1987-06-24T00:00:00.0000000,43.79717,-79.14914,2018-01-25T00:00:00.0000000,17188,69
1532," ATTWELL DR ",""," BELFIELD RD "," PRIVATE ACCESS ",1975-10-10T00:00:00.0000000,43.69794,-79.59316,2009-03-23T00:00:00.0000000,6967,31
1533," DUFFERIN ST ",""," SUPERTEST RD "," PRIVATE ACCESS ",1987-07-16T00:00:00.0000000,43.77796,-79.4691,2016-11-30T00:00:00.0000000,21777,227
1534," WILMINGTON AVE ",""," OVERBROOK PL ","",1987-02-09T00:00:00.0000000,43.76285,-79.4569,2009-02-03T00:00:00.0000000,8680,1028
1535," MARTIN GROVE RD ",""," GARFELLA DR "," LEXINGTON AVE ",1987-09-09T00:00:00.0000000,43.74429,-79.59535,2016-02-29T00:00:00.0000000,10582,650
1536," MORNINGSIDE AVE ",""," CASEBRIDGE CRT "," MCLEVIN AVE ",1987-08-20T00:00:00.0000000,43.80892,-79.20272,2016-03-02T00:00:00.0000000,13384,318
1537," BATHURST ST "," 90m NORTH OF "," BRIDGMAN AVE "," PRIVATE ACCESS ",1987-11-19T00:00:00.0000000,43.67517,-79.41514,2010-07-29T00:00:00.0000000,12800,591
1538," NEILSON RD ",""," KEELER BLVD "," OAKMEADOW BLVD ",1987-03-09T00:00:00.0000000,43.7901,-79.21162,2018-01-25T00:00:00.0000000,10813,176
1539," MCCOWAN RD ",""," ALTON TOWERS CRCL ","",1987-10-29T00:00:00.0000000,43.82691,-79.27589,2015-05-04T00:00:00.0000000,13492,1060
1540," MIDLAND AVE ",""," MCNICOLL AVE ","",1987-12-11T00:00:00.0000000,43.81463,-79.2922,2016-12-10T00:00:00.0000000,20964,703
1541," LAKE SHORE BLVD E ",""," YONGE ST "," HARBOUR ST ",1987-02-11T00:00:00.0000000,43.64326,-79.37543,2009-06-10T00:00:00.0000000,15223,3796
1542," STEELES AVE W ",""," BARMAC DR "," SCHOLES RD ",1987-11-26T00:00:00.0000000,43.7686,-79.55496,2012-05-17T00:00:00.0000000,19967,331
1543," SHEPPARD AVE E ",""," SCUNTHORPE RD "," PRIVATE ACCESS ",1987-03-12T00:00:00.0000000,43.79331,-79.24153,2011-03-01T00:00:00.0000000,12958,615
1544," DUFFERIN ST ",""," BRIAR HILL AVE "," PRIVATE ACCESS ",1987-12-22T00:00:00.0000000,43.70237,-79.4521,2016-04-11T00:00:00.0000000,16505,555
1545," KEELE ST "," 160m SOUTH OF "," THE POND RD "," PRIVATE ACCESS ",1987-12-16T00:00:00.0000000,43.77069,-79.49279,2016-02-23T00:00:00.0000000,11596,11
1546," MORNINGSIDE AVE ",""," 401 C W MORNINGSIDE AVE N RAMP "," CINEMART DR ",1987-09-12T00:00:00.0000000,43.7977753,-79.19795,2016-03-02T00:00:00.0000000,16724,93
1547," STEELES AVE E ",""," STRAWBERRY HILLS DR "," HILLCROFT DR ",1988-04-28T00:00:00.0000000,43.82984,-79.2804,2010-12-15T00:00:00.0000000,16992,338
1548," KEELE ST ",""," DIANA DR ","",1987-12-23T00:00:00.0000000,43.74111,-79.48549,2016-03-08T00:00:00.0000000,18408,247
1549," DUNDAS ST W ",""," ANNETTE ST "," DUPONT ST ",1948-12-20T00:00:00.0000000,43.6645,-79.45868,2015-08-17T00:00:00.0000000,13673,847
1550," BIRCHMOUNT RD ",""," FUNDY BAY BLVD "," IVY BUSH AVE ",1988-01-19T00:00:00.0000000,43.81078,-79.3121,2016-12-07T00:00:00.0000000,11276,128
1551," BRIMLEY RD ",""," PITFIELD RD ","",1988-06-30T00:00:00.0000000,43.7834625,-79.2664,2016-12-15T00:00:00.0000000,14591,301
1552," KIPLING AVE ",""," KIDRON VALLEY DR "," PRIVATE ACCESS ",1988-09-07T00:00:00.0000000,43.75626,-79.5883,2014-12-11T00:00:00.0000000,6051,1363
1553," MARTIN GROVE RD ",""," CABERNET CRCL "," GIHON SPRING DR ",1988-06-16T00:00:00.0000000,43.75405,-79.60003,2014-12-11T00:00:00.0000000,6737,308
1554," STEELES AVE E ",""," MIDDLEFIELD RD ","",1988-08-17T00:00:00.0000000,43.83274,-79.26794,2016-03-09T00:00:00.0000000,22421,1037
1555," MCLEVIN AVE ",""," TAPSCOTT RD ","",1988-07-07T00:00:00.0000000,43.8052,-79.22667,2011-04-28T00:00:00.0000000,11514,508
1556," STEELES AVE E ",""," CONACHER DR ","",1988-07-27T00:00:00.0000000,43.80228,-79.40085,2012-05-17T00:00:00.0000000,20175,397
1557," CUMMER AVE ",""," MAXOME AVE ","",1988-10-08T00:00:00.0000000,43.79055,-79.40136,2017-02-22T00:00:00.0000000,8847,285
1558," MILLWICK DR ",""," MILVAN DR ","",1988-08-18T00:00:00.0000000,43.7605667,-79.56604,2012-02-14T00:00:00.0000000,7639,66
1559," LAKE SHORE BLVD E ",""," CHERRY ST ","",1989-07-03T00:00:00.0000000,43.6493568,-79.35656,2009-12-01T00:00:00.0000000,11607,256
1560," MARKHAM RD ",""," MCNICOLL AVE ","",1988-08-09T00:00:00.0000000,43.824,-79.24785,2016-03-09T00:00:00.0000000,27396,188
1561," YONGE ST ",""," MILL ST ","",1988-05-09T00:00:00.0000000,43.74037,-79.40597,2011-04-21T00:00:00.0000000,21319,365
1562," EGLINTON AVE E ",""," CEDAR DR "," PRIVATE ACCESS ",1988-03-11T00:00:00.0000000,43.74403,-79.21558,2010-03-12T00:00:00.0000000,11823,1302
1563," EGLINTON AVE W ",""," GABIAN WAY ","",1988-11-17T00:00:00.0000000,43.69178,-79.46787,2012-10-22T00:00:00.0000000,14067,1723
1564," STEELES AVE W ",""," CARPENTER RD "," PRIVATE ACCESS ",1988-11-24T00:00:00.0000000,43.79207,-79.44764,2015-05-13T00:00:00.0000000,19528,3356
1565," MIDLAND AVE ",""," COPTHORNE AVE "," PASSMORE AVE ",1988-10-11T00:00:00.0000000,43.82072,-79.29491,2015-05-23T00:00:00.0000000,13379,367
1566," FINCH AVE E ",""," MILLIKEN BLVD ","",1988-01-12T00:00:00.0000000,43.80187,-79.29429,2016-12-06T00:00:00.0000000,18980,424
1567," BRIMLEY RD ",""," WENLOCK GT "," PORT ROYAL TRL ",1988-12-14T00:00:00.0000000,43.82132,-79.28433,2016-12-14T00:00:00.0000000,10817,135
1568," SHEPPARD AVE E ",""," MALVERN ST "," PROGRESS AVE ",1988-12-15T00:00:00.0000000,43.79468,-79.23491,2017-05-01T00:00:00.0000000,21065,1337
1569," ELLESMERE RD ",""," CONLINS RD ","",1988-12-28T00:00:00.0000000,43.78791,-79.18324,2016-02-10T00:00:00.0000000,8083,549
1570," FINCH AVE W ",""," KIPLING AVE ","",1989-02-11T00:00:00.0000000,43.74329,-79.5821,2015-05-15T00:00:00.0000000,22468,5000
1571," JANE ST ",""," PRITCHARD AVE ","",1989-01-03T00:00:00.0000000,43.66949,-79.49279,2018-01-25T00:00:00.0000000,12246,729
1572," MCCOWAN RD ",""," ALTON TOWERS CRCL ","",1989-04-26T00:00:00.0000000,43.82252,-79.27397,2015-05-04T00:00:00.0000000,14230,726
1573," KINGSTON RD ",""," LAWSON RD "," OLD KINGSTON RD ",1989-04-27T00:00:00.0000000,43.78454,-79.16872,2010-12-14T00:00:00.0000000,7477,122
1574," LAWRENCE AVE E ",""," PORT UNION RD ","",1989-04-05T00:00:00.0000000,43.77963,-79.13669,2016-05-19T00:00:00.0000000,8095,519
1575," WELLESLEY ST E ",""," ONTARIO ST ","",1989-06-07T00:00:00.0000000,43.66764,-79.37219,2009-07-29T00:00:00.0000000,7234,3393
1576," KENNEDY RD ",""," BONIS AVE "," CARDWELL AVE ",1989-09-15T00:00:00.0000000,43.78577,-79.28945,2011-04-07T00:00:00.0000000,21580,863
1577," CARLINGVIEW DR ",""," FASKEN DR ","",1989-06-22T00:00:00.0000000,43.69153,-79.59766,2017-01-19T00:00:00.0000000,8331,62
1578," STEELES AVE E ",""," ASHCOTT ST "," FENTON RD ",1989-06-29T00:00:00.0000000,43.82728,-79.29174,2010-12-16T00:00:00.0000000,18519,292
1579," SPADINA AVE ",""," BREMNER BLVD ","",1989-05-28T00:00:00.0000000,43.64054,-79.39294,2015-07-08T00:00:00.0000000,22600,8056
1580," FRONT ST W ",""," BLUE JAYS WAY ","",1989-05-25T00:00:00.0000000,43.64339,-79.39125,2017-06-21T00:00:00.0000000,15189,17689
1581," VICTORIA PARK AVE ",""," SUNRISE AVE "," HOLSWADE RD ",1989-06-28T00:00:00.0000000,43.71981,-79.3006,2013-03-19T00:00:00.0000000,12250,706
1582," MIDDLEFIELD RD ",""," MCNICOLL AVE ","",1989-08-30T00:00:00.0000000,43.82013,-79.2620544,2016-01-20T00:00:00.0000000,16707,122
